Timestamp;PM10;PTS;NO2;O3;SO2;PM 2,5;Tº;DV;VV;UR
2020-01-01 00:30:00;20;31;8.72;26.71;2.99;12;21.6;30;6.05;72.6
2020-01-01 01:30:00;33;49;8.41;27.71;3.27;28;21.2;33;10.04;74.1
2020-01-01 02:30:00;19;31;5.55;31.57;2.68;12;20.9;35;;74.3
2020-01-01 03:30:00;23;26;5.34;34.33;2.51;13;20.8;44;;73.8
2020-01-01 04:30:00;19;29;4.64;32.82;2.45;;20.6;32;;74
2020-01-01 05:30:00;23;30;5.44;28.95;2.63;12;20;39;;76.4
2020-01-01 06:30:00;22;35;10.95;17.65;3;13;18.9;351;2.37;83.2
2020-01-01 07:30:00;32;47;11.04;11.79;3.02;18;18.8;256;0.79;85.9
2020-01-01 08:30:00;34;46;10.95;22.94;3.5;14;22.7;348;0.92;69.7
2020-01-01 09:30:00;16;33;7.13;34.92;3.27;15;24.7;338;0.82;61.4
2020-01-01 10:30:00;14;32;5.01;48.55;3.87;13;26.4;344;0.91;55.5
2020-01-01 11:30:00;20;29;3.28;56.48;3.75;11;27.3;265;0.95;54.3
2020-01-01 12:30:00;21;47;4.2;62.9;3.9;11;28.3;239;1.36;52.9
2020-01-01 13:30:00;23;41;2.63;56.11;2.61;11;29;282;0.73;49.7
2020-01-01 14:30:00;28;56;2.52;58.22;3.19;17;29.5;327;2.28;46.6
2020-01-01 15:30:00;29;45;2.42;63.66;3.57;15;30.2;245;2.1;42.3
2020-01-01 16:30:00;25;46;1.53;60.76;3.2;17;30.8;240;2.35;41.5
2020-01-01 17:30:00;27;168;2.01;61.29;2.83;15;31.2;265;1.38;38.8
2020-01-01 18:30:00;22;41;3.19;55.45;2.93;16;29;38;3.47;46.2
2020-01-01 19:30:00;25;49;3.73;51.2;3.31;18;23.3;68;2.08;71.9
2020-01-01 20:30:00;21;28;5.09;46;3.36;10;20.5;97;2.3;87.5
2020-01-01 21:30:00;33;45;11.08;43.99;3.68;22;21.2;22;5.49;81.7
2020-01-01 22:30:00;16;27;22.81;25.83;12.68;15;21;61;5.46;84.2
2020-01-01 23:30:00;19;21;6.46;37.93;4.79;14;21.3;43;;84.6
2020-01-02 00:30:00;14;24;3.25;42.42;3.06;11;20.6;28;;85
2020-01-02 01:30:00;18;21;2.52;45.41;2.93;10;20.4;5;;82.8
2020-01-02 02:30:00;14;19;3.23;45.16;2.55;12;19.5;40;8.22;88.1
2020-01-02 03:30:00;11;14;2.21;43.13;3.15;10;19.3;24;4.5;89.4
2020-01-02 04:30:00;15;15;4.47;37.76;3.02;9;19.4;20;7.77;89.4
2020-01-02 05:30:00;13;18;6.77;34.65;3.04;11;19.7;357;5.13;86.7
2020-01-02 06:30:00;12;18;9.12;33;2.79;9;20;7;7.43;83.7
2020-01-02 07:30:00;14;24;10.72;31.09;2.99;11;20.3;6;7.21;84.5
2020-01-02 08:30:00;21;23;11.08;29.23;3.04;14;21.4;3;6.9;81.8
2020-01-02 09:30:00;14;27;6.55;33.35;3.48;14;23.7;346;4.18;76.5
2020-01-02 10:30:00;15;28;3.05;46.4;3.93;13;25.4;305;9.01;66.3
2020-01-02 11:30:00;24;35;2.69;57.84;4.22;17;25;299;10.39;67.7
2020-01-02 12:30:00;26;33;6.54;69.94;3.81;15;25.8;273;8.89;65.1
2020-01-02 13:30:00;21;44;4.63;65.76;3.23;14;26.4;292;;59.7
2020-01-02 14:30:00;22;48;2.71;61.52;2.96;11;27.5;302;;54.8
2020-01-02 15:30:00;28;65;2.38;59.44;3.09;12;26.1;298;;61
2020-01-02 16:30:00;24;;2;51.9;3.2;14;22.9;269;7.4;81.2
2020-01-02 17:30:00;18;20;1.11;46.8;3.01;14;23.8;255;6.54;76.8
2020-01-02 18:30:00;16;26;1.48;48.12;3.11;12;23.2;323;9.64;76.4
2020-01-02 19:30:00;16;17;5.97;43.71;3.17;7;20.8;356;2.69;86
2020-01-02 20:30:00;19;18;6.99;34.65;3.4;7;20.4;149;4.94;89.7
2020-01-02 21:30:00;17;20;4.43;35.45;2.95;12;19.9;147;4.32;91.7
2020-01-02 22:30:00;17;19;3.78;37.18;2.7;11;20;219;0.59;91.3
2020-01-02 23:30:00;22;28;8.48;24.77;2.53;11;20;353;1.36;92.3
2020-01-03 00:30:00;26;45;20.21;16.67;2.54;13;20.2;20;3.22;90.8
2020-01-03 01:30:00;25;35;20.91;13.01;3.15;;20.3;326;1.06;89.6
2020-01-03 02:30:00;18;33;14.06;20.51;3.87;15;20.3;38;2.6;89.4
2020-01-03 03:30:00;23;29;9.2;21.07;3.54;13;20.2;98;1.07;90
2020-01-03 04:30:00;21;28;9.11;18.04;3.38;11;20.1;31;1.09;91
2020-01-03 05:30:00;29;47;10.58;8.55;3.23;12;20;131;0.49;92.5
2020-01-03 06:30:00;22;30;10.24;9.85;3.39;13;20;101;0.69;92.7
2020-01-03 07:30:00;21;32;11.16;13.77;3.43;17;21.1;7;0.6;90.8
2020-01-03 08:30:00;34;43;13.6;15.21;3.7;13;22.3;187;0.4;85.2
2020-01-03 09:30:00;21;32;7.74;23.18;4.03;18;23.1;69;0.3;82.8
2020-01-03 10:30:00;16;26;5.89;38.47;4.34;14;25.1;7;1.06;72.4
2020-01-03 11:30:00;17;21;3.86;49.9;4.66;12;24.6;0;;73.1
2020-01-03 12:30:00;18;27;3.54;57.37;4;11;23.1;30;1.22;80.2
2020-01-03 13:30:00;18;36;5.6;51.1;3.76;15;23.3;64;1.32;85
2020-01-03 14:30:00;18;26;6.35;53.79;3.96;14;21.2;347;2.16;92.3
2020-01-03 15:30:00;18;20;8.28;39.91;3.64;13;21.4;245;1.24;93.1
2020-01-03 16:30:00;14;22;4.64;41.3;3.92;11;20.5;153;0.56;93.3
2020-01-03 17:30:00;11;16;12.76;31.46;4.49;;21;95;1.19;93.2
2020-01-03 18:30:00;15;23;9.78;32.19;4.82;13;21.5;219;1.18;92
2020-01-03 19:30:00;25;49;8.02;30.8;4.34;10;21.2;113;0.45;92.1
2020-01-03 20:30:00;46;81;28.83;13.35;3.43;10;21;68;0.74;91.9
2020-01-03 21:30:00;14;31;5.16;36.79;3.84;11;20;312;0.24;89.5
2020-01-03 22:30:00;20;27;4.66;37.24;3.56;8;19.5;288;0.5;89.8
2020-01-03 23:30:00;13;23;4.47;36.82;2.9;7;19.7;286;0.28;90.1
2020-01-04 00:30:00;12;21;4.06;32.22;3.4;4;19.7;277;0.14;90.8
2020-01-04 01:30:00;22;33;5.62;30.03;2.86;8;19.8;135;0.43;91.2
2020-01-04 02:30:00;19;28;3.06;31.35;1.79;10;19.7;125;0.23;91.9
2020-01-04 03:30:00;22;35;1.53;29.85;2.77;9;19.8;71;;92.2
2020-01-04 04:30:00;;30;2.37;31.02;2.71;16;19.7;119;0.44;92.3
2020-01-04 05:30:00;18;32;4.11;29.56;3.05;14;19.5;86;1.08;93
2020-01-04 06:30:00;14;24;5.75;27.12;2.74;12;19.5;79;3.62;93.5
2020-01-04 07:30:00;30;42;9.14;24.8;2.56;11;20;43;4.24;90.4
2020-01-04 08:30:00;17;27;7.17;32.64;2.31;11;20.8;3;5.19;86.8
2020-01-04 09:30:00;14;23;4.73;36.11;2.69;12;21.7;5;5.25;84.1
2020-01-04 10:30:00;13;20;4.01;38.58;2.67;12;22.6;3;2.38;80
2020-01-04 11:30:00;13;22;3.98;42.3;3.1;11;23.9;352;3.27;74.9
2020-01-04 12:30:00;19;27;2.98;54.76;3.9;17;24.6;313;8.83;68
2020-01-04 13:30:00;;32;2.37;54.74;4.92;19;24.5;329;8.96;69.7
2020-01-04 14:30:00;16;75;1.81;55.82;3.7;10;24.9;332;;65.9
2020-01-04 15:30:00;21;31;2.1;56.49;4.54;11;25.6;323;;63.3
2020-01-04 16:30:00;18;26;2.3;58.2;5.39;11;26.4;313;;60.4
2020-01-04 17:30:00;16;30;2.39;56.83;5.3;12;26.2;329;9.19;61.7
2020-01-04 18:30:00;15;26;2.18;50.39;4.51;13;25.3;282;4.68;65.4
2020-01-04 19:30:00;22;27;5.02;42.15;3.7;10;24.4;344;4.1;71.2
2020-01-04 20:30:00;17;34;7.12;37.21;2.87;10;23.2;355;4.91;79.3
2020-01-04 21:30:00;23;35;11.57;28.44;3.54;11;22.9;36;2.85;78.9
2020-01-04 22:30:00;20;31;11.05;25.09;4.03;10;22.2;73;3.06;81.7
2020-01-04 23:30:00;21;27;10.7;20.79;3.66;12;21.6;113;1.22;87.7
2020-01-05 00:30:00;23;26;7.99;22.87;3.38;12;21.3;186;3.53;89.8
2020-01-05 01:30:00;24;22;6.29;26.49;3.08;10;20.1;215;6.52;91.7
2020-01-05 02:30:00;14;27;3.06;43.96;2.76;10;19.3;216;5.64;89.5
2020-01-05 03:30:00;24;27;7.92;33.47;1.98;9;19.1;360;1.87;90.8
2020-01-05 04:30:00;18;38;14.17;24.01;2.49;10;19.3;12;2.63;90.9
2020-01-05 05:30:00;16;24;10.13;28.69;2.46;13;19.3;16;1.86;91.4
2020-01-05 06:30:00;14;27;6.31;29.5;2.65;13;19.4;71;1.74;91.5
2020-01-05 07:30:00;11;14;6.42;21.43;2.51;8;19.4;121;2.61;93.2
2020-01-05 08:30:00;13;19;5.14;22.95;2.71;8;20.5;98;3.21;92
2020-01-05 09:30:00;;31;2.92;33.55;2.48;16;22.7;53;2.26;82
2020-01-05 10:30:00;;19;2.39;36.61;2.36;15;24.1;283;2.05;75.9
2020-01-05 11:30:00;13;18;2.07;36.7;3.59;13;24.7;3;7.44;74.3
2020-01-05 12:30:00;15;25;1.65;42.49;3.77;12;25.6;6;7.95;68.4
2020-01-05 13:30:00;22;30;2.29;50.09;4.3;13;26.9;347;7.51;62.8
2020-01-05 14:30:00;23;28;1.68;53.4;6.85;14;27.8;336;7.17;58.9
2020-01-05 15:30:00;14;24;1.68;54.28;5.41;14;27.7;5;;58.1
2020-01-05 16:30:00;16;26;1.81;57.2;4.33;13;27.8;355;9.77;57.2
2020-01-05 17:30:00;16;28;1.82;46.29;3.42;12;26;356;;64.4
2020-01-05 18:30:00;13;21;2;37.35;3.21;11;25.6;5;;64.4
2020-01-05 19:30:00;14;24;4.84;33.28;3.34;9;24.2;43;7.78;68.9
2020-01-05 20:30:00;14;24;5.32;30.36;3.13;9;23.5;17;6.47;70.9
2020-01-05 21:30:00;17;23;5.81;29.91;3.24;9;23.1;15;7.84;72.1
2020-01-05 22:30:00;15;20;4.62;30.65;3.36;11;22.7;15;8.45;75
2020-01-05 23:30:00;;22;5.36;28.06;3.05;15;22.4;29;7.7;77.6
2020-01-06 00:30:00;13;22;4.91;23.84;2.82;12;22.2;13;6.39;79.5
2020-01-06 01:30:00;13;18;5.12;20.4;2.33;10;21.9;27;8.22;82.6
2020-01-06 02:30:00;12;25;5.36;18.26;2.16;8;21.6;18;4.82;84.1
2020-01-06 03:30:00;16;12;2.99;30.63;2.97;7;20.7;182;6.21;84.3
2020-01-06 04:30:00;18;12;1.39;28.09;2.49;8;19.8;222;1.35;89.3
2020-01-06 05:30:00;;18;1.58;27.14;2.23;16;19.5;128;2.78;92.6
2020-01-06 06:30:00;14;23;3.08;22.6;2.63;;19.8;72;1.96;93
2020-01-06 07:30:00;15;15;7.5;15.07;2.73;8;20.4;354;0.7;92.2
2020-01-06 08:30:00;21;16;6.25;18.04;2.71;9;21.4;295;1.28;88.3
2020-01-06 09:30:00;12;17;3.64;26.14;2.8;10;23.1;332;6.29;78.7
2020-01-06 10:30:00;;27;0.79;33.37;3.57;16;24.6;315;9.47;69.7
2020-01-06 11:30:00;15;27;2.2;38.72;3.71;15;24.8;301;7.44;69.8
2020-01-06 12:30:00;13;27;1.87;41.63;3.28;10;26.3;339;5.65;65
2020-01-06 13:30:00;19;33;3.08;51.97;3.94;16;26.6;341;4.81;64
2020-01-06 14:30:00;20;28;2.7;50.54;4.47;12;27.5;300;6.4;60.6
2020-01-06 15:30:00;16;26;2.61;50.17;3.57;10;28;299;10.69;56.3
2020-01-06 16:30:00;11;18;2.54;50.38;2.36;6;28.9;319;7.56;53.4
2020-01-06 17:30:00;14;26;2.71;47.99;2.79;3;28.7;296;8.01;50.3
2020-01-06 18:30:00;16;20;2.5;45.18;2.74;5;26.9;280;6.42;57.8
2020-01-06 19:30:00;23;32;6.14;40.17;2.89;9;26.2;240;4.07;60
2020-01-06 20:30:00;22;33;6.25;33.13;2.79;12;24.5;201;2.16;71.8
2020-01-06 21:30:00;21;31;5.23;29.01;2.83;8;22.7;172;1.25;80.2
2020-01-06 22:30:00;27;38;10.7;22.95;3.05;16;22.8;14;1.71;80
2020-01-06 23:30:00;56;79;19.39;8.56;3.3;13;22.2;98;2.88;84.3
2020-01-07 00:30:00;46;77;18.63;4.64;2.62;18;21.7;38;0.4;87.2
2020-01-07 01:30:00;36;62;15.64;11.31;2.64;15;21.5;161;1.86;86.1
2020-01-07 02:30:00;40;58;14.92;2.49;2.59;15;20.5;319;0.43;91.5
2020-01-07 03:30:00;19;37;16;2.37;2.5;12;20.1;225;1.17;93.1
2020-01-07 04:30:00;15;24;10.72;4.93;2.09;9;19.8;320;1.04;93.5
2020-01-07 05:30:00;16;33;15.17;2.35;2.34;11;19.5;32;1.86;94.2
2020-01-07 06:30:00;23;34;13.97;1.37;2.43;10;19.5;83;0.63;93.9
2020-01-07 07:30:00;36;57;7.46;3.78;2.46;11;20.3;120;1.59;92.9
2020-01-07 08:30:00;24;34;3.69;6.86;2.49;12;23.4;248;0.55;81.5
2020-01-07 09:30:00;20;38;6.29;25.33;3.57;12;27.6;232;0.78;62.3
2020-01-07 10:30:00;22;37;3.71;38.68;4.55;16;27.4;291;8.87;63
2020-01-07 11:30:00;32;38;3.02;51.06;3.66;19;27.8;291;;59.8
2020-01-07 12:30:00;43;57;5.05;81.01;3.73;24;28.1;311;7.59;60
2020-01-07 13:30:00;31;47;5.03;81.12;4.58;19;28.9;354;6.22;56.2
2020-01-07 14:30:00;30;53;5.06;74.64;3.89;10;28;18;9.84;60.3
2020-01-07 15:30:00;29;34;5.18;67.5;3.7;12;24.9;320;4.57;76.5
2020-01-07 16:30:00;22;36;4.99;63.51;2.75;18;26.3;190;1.26;73.5
2020-01-07 17:30:00;66;102;9.18;51.44;2.94;23;26.2;133;6.54;77
2020-01-07 18:30:00;20;28;7.79;58.12;2.74;13;22.1;59;;84.8
2020-01-07 19:30:00;19;25;11.94;45.52;3.3;14;22;34;;80.7
2020-01-07 20:30:00;30;51;11.37;33.01;3.08;13;21.8;186;3.04;84.9
2020-01-07 21:30:00;35;51;14.73;26.52;2.73;19;21.2;79;2.29;87.8
2020-01-07 22:30:00;28;41;15.14;25.73;3.22;14;22.1;43;;82.7
2020-01-07 23:30:00;20;32;10.13;27.8;2.9;14;22.4;31;9.85;78.2
2020-01-08 00:30:00;24;37;14.31;16.05;2.84;12;21.4;311;0.65;85.7
2020-01-08 01:30:00;23;35;13.38;18.27;2.97;9;21.5;231;1.01;85.3
2020-01-08 02:30:00;28;45;11.77;13.99;2.62;16;21.4;100;2.33;86.5
2020-01-08 03:30:00;36;45;13.59;11.63;3.18;15;21.3;126;0.17;86.3
2020-01-08 04:30:00;35;41;17.51;6.61;2.52;13;21.2;59;3.29;84.9
2020-01-08 05:30:00;34;46;19.34;5.12;2.3;12;21.2;30;3.27;84.5
2020-01-08 06:30:00;43;58;18.08;10.56;2.41;18;21.7;43;;79.7
2020-01-08 07:30:00;45;67;15.5;11.94;3.2;12;22.4;36;4.06;78.4
2020-01-08 08:30:00;33;50;6.2;10.66;2.77;16;24.6;290;0.91;78.2
2020-01-08 09:30:00;27;45;8.35;17.63;3.42;14;26.5;313;0.96;70.9
2020-01-08 10:30:00;24;33;5.85;27.28;3.69;12;27.3;325;3.42;70.3
2020-01-08 11:30:00;16;25;1.93;43.15;3.15;12;29.2;1;;59.8
2020-01-08 12:30:00;13;28;3.7;47.24;2.85;11;28.3;262;4.82;65.1
2020-01-08 13:30:00;17;35;4.05;46.97;2.72;12;28.9;171;4.97;61.9
2020-01-08 14:30:00;28;35;5.16;58.37;2.79;15;21.6;200;;88.9
2020-01-08 15:30:00;19;29;3.53;52.51;3.1;6;20.8;250;8.86;92.4
2020-01-08 16:30:00;16;21;3.77;45.44;3.32;10;21.9;220;9.92;87
2020-01-08 17:30:00;;22;1.61;40.07;2.69;14;22.6;230;7.65;81.3
2020-01-08 18:30:00;30;56;5.72;31.74;2.62;14;22.6;192;1.41;81.4
2020-01-08 19:30:00;43;77;17.81;14.45;2.74;14;22.1;161;0.91;88.2
2020-01-08 20:30:00;25;40;11.08;22.86;3.52;13;22;149;1.94;84.3
2020-01-08 21:30:00;22;37;14.04;17.76;3.35;18;21.6;310;0.41;87.1
2020-01-08 22:30:00;25;27;12.65;19.9;2.51;13;21.6;286;0.48;86.3
2020-01-08 23:30:00;31;41;15.24;11.77;2.79;12;21.3;25;1.67;87.7
2020-01-09 00:30:00;29;48;20.81;8.33;2.75;13;21.2;27;2.64;86.5
2020-01-09 01:30:00;45;64;25.27;2.06;1.7;18;20.7;23;2.48;88.5
2020-01-09 02:30:00;34;40;18.49;2.34;1.77;18;20;304;0.45;91.1
2020-01-09 03:30:00;31;45;17.51;2.32;1.7;15;19.8;30;1.43;93
2020-01-09 04:30:00;28;38;16.48;0.94;1.97;17;19.7;272;0.95;92.3
2020-01-09 05:30:00;18;27;13.83;1.02;1.87;17;19.5;226;1.29;93.4
2020-01-09 06:30:00;13;15;10.12;1.34;1.37;11;19.5;311;1.19;93.8
2020-01-09 07:30:00;17;26;10.05;2.53;1.06;12;20;340;0.47;93.8
2020-01-09 08:30:00;34;51;11.05;4.34;2.26;20;22;23;0.22;90.9
2020-01-09 09:30:00;32;48;10.28;6.12;1.4;13;24;241;0.67;81.7
2020-01-09 10:30:00;26;31;8.15;14.37;1.38;15;26.1;261;1.95;73.3
2020-01-09 11:30:00;25;32;10.37;36.06;1.81;16;29.3;298;0.83;56.7
2020-01-09 12:30:00;23;34;4.6;51.88;2.26;13;;242;3.85;54.5
2020-01-09 13:30:00;;19;2.45;45.64;2.48;10;30.4;219;6.7;51.6
2020-01-09 14:30:00;13;29;2.3;43.39;1.73;8;31.1;243;7.6;46.4
2020-01-09 15:30:00;20;24;3.81;47.24;2.6;10;31.9;216;8.63;45.6
2020-01-09 16:30:00;25;36;5.25;60.36;2.54;11;29.9;86;4.1;50.4
2020-01-09 17:30:00;30;55;8.6;60.8;2.95;19;28.2;34;6.02;55.3
2020-01-09 18:30:00;47;86;13.76;52.92;3.93;16;25.8;270;2.38;63.1
2020-01-09 19:30:00;62;122;19.79;46.05;3.42;21;24.9;41;2.22;63.3
2020-01-09 20:30:00;48;101;31.34;26.17;3.15;17;24.3;5;1.54;68.8
2020-01-09 21:30:00;57;95;27.52;25.11;2.98;22;23.6;124;3.92;74.9
2020-01-09 22:30:00;57;83;26.05;18.27;2.46;17;23.2;76;6.66;80
2020-01-09 23:30:00;36;52;20.48;22.24;1.76;20;23.2;31;9.75;79.6
2020-01-10 00:30:00;46;57;28.95;9.53;1.81;21;22.3;85;6.54;84
2020-01-10 01:30:00;35;51;17.9;14.39;2.48;17;22.1;83;3.01;84.4
2020-01-10 02:30:00;39;60;23.85;6.78;2.45;23;21.8;20;1.76;86.8
2020-01-10 03:30:00;43;53;25.77;9.7;2.66;17;21.9;45;2.98;84.9
2020-01-10 04:30:00;37;42;23.62;11.37;2.1;16;21.7;330;0.37;85.9
2020-01-10 05:30:00;34;45;21.37;9.43;1.82;12;21.4;167;1.9;87.7
2020-01-10 06:30:00;37;50;17.26;13.56;1.99;16;21.5;181;1.33;86.3
2020-01-10 07:30:00;37;53;11.84;7.16;1.98;20;22;345;0.44;87.2
2020-01-10 08:30:00;46;67;11.4;23.56;2.78;21;25.9;344;0.77;70.2
2020-01-10 09:30:00;40;54;11.15;43.32;2.09;20;28.6;26;1.65;59.9
2020-01-10 10:30:00;18;39;3.21;53.31;2.65;16;28.8;9;5.98;57.8
2020-01-10 11:30:00;16;31;2.14;55.79;2.24;17;29.9;341;5.63;54
2020-01-10 12:30:00;;29;1.94;59.42;2.2;18;30.6;341;1.71;50.4
2020-01-10 13:30:00;22;44;4.82;64.25;2.49;18;30.4;34;2.59;54.3
2020-01-10 14:30:00;35;69;11.81;50.65;6.07;21;28.9;51;;60.1
2020-01-10 15:30:00;29;45;13.27;48.2;3.3;10;26.8;17;3.65;64
2020-01-10 16:30:00;36;54;12.46;41.33;3.25;11;26.2;138;4.13;70.2
2020-01-10 17:30:00;32;52;9.55;54.48;2.98;13;28.1;76;3.32;62.4
2020-01-10 18:30:00;49;;15.59;53.21;2.53;11;27.4;47;2.13;61.1
2020-01-10 19:30:00;46;83;28.38;35.74;2.44;20;26.3;74;2.5;66.3
2020-01-10 20:30:00;56;92;28.88;24.36;2.44;15;24.8;86;2.45;74.1
2020-01-10 21:30:00;53;77;25;25.64;2.49;14;24.4;67;5.26;75
2020-01-10 22:30:00;50;74;30.82;15.52;2.52;21;24.1;31;4.18;79.8
2020-01-10 23:30:00;45;68;27;20.82;2.59;15;23.8;30;6.83;79.9
2020-01-11 00:30:00;39;48;17.85;31.85;2.56;17;23.7;21;7.38;78.9
2020-01-11 01:30:00;34;46;14.75;35.16;2.41;17;23.4;21;8.7;73.6
2020-01-11 02:30:00;24;28;7.6;47.23;2.36;15;23.3;35;;63.6
2020-01-11 03:30:00;21;34;7.44;42.24;2.2;16;22.9;36;;70.2
2020-01-11 04:30:00;29;38;8.26;41.39;3.03;17;22.6;52;;68.1
2020-01-11 05:30:00;22;40;12.05;35.64;2.45;16;22.1;35;;70.5
2020-01-11 06:30:00;36;49;17.41;28.12;2.38;16;21.8;39;8.59;73.5
2020-01-11 07:30:00;32;45;17.06;16.94;2.57;13;21.4;247;0.42;80.2
2020-01-11 08:30:00;36;47;14.32;22.97;2.29;13;24.4;9;1.34;68.2
2020-01-11 09:30:00;30;49;10.78;48.08;2.21;13;27.5;4;1.83;53.2
2020-01-11 10:30:00;27;43;9.35;65.31;2.27;14;29;294;2;47.2
2020-01-11 11:30:00;20;40;5.64;66.66;2.47;14;28.3;296;8.28;48.8
2020-01-11 12:30:00;28;67;7.43;69.67;2.76;15;28.9;289;8.52;50.2
2020-01-11 13:30:00;36;67;7.29;89.62;3.3;17;29.5;298;8.19;47.2
2020-01-11 14:30:00;36;66;4.72;90.92;2.86;13;30.6;281;7.53;45.5
2020-01-11 15:30:00;39;64;4.59;85.2;2.45;13;31;311;7.61;45.2
2020-01-11 16:30:00;31;52;3.76;81.35;2.56;17;31.4;280;9.71;44.4
2020-01-11 17:30:00;29;53;4.17;79.37;3.09;16;30.6;276;8.59;46.9
2020-01-11 18:30:00;33;54;4.9;74.47;2.51;19;28.9;269;5.94;52.8
2020-01-11 19:30:00;41;55;7.94;62.54;2.54;11;27.9;211;4.12;57.8
2020-01-11 20:30:00;28;48;6.48;49.36;2.81;16;26.4;144;2.78;66.4
2020-01-11 21:30:00;28;42;6.14;42.54;2.56;13;25.3;124;3.05;71.5
2020-01-11 22:30:00;27;51;12.24;37.06;2.8;19;24.6;225;0.24;74.9
2020-01-11 23:30:00;35;53;12.48;40.03;2.38;19;24.3;134;3.44;75.7
2020-01-12 00:30:00;40;57;21.95;19.57;2.75;25;23.5;223;0.54;81.4
2020-01-12 01:30:00;48;70;25.3;9.65;2.63;17;22.9;7;0.1;84.8
2020-01-12 02:30:00;52;81;29.13;1.47;2.5;22;22.6;236;1.08;86.3
2020-01-12 03:30:00;33;48;27.68;1.76;2.44;17;21.9;295;0.97;89.9
2020-01-12 04:30:00;35;61;29.05;1.35;2.38;17;21.6;268;0.99;90.3
2020-01-12 05:30:00;29;45;28.55;2.21;1.85;18;21.7;17;0.77;88.4
2020-01-12 06:30:00;34;51;26.46;4.31;2.68;14;21.7;193;0.64;86.7
2020-01-12 07:30:00;33;50;15.05;6.95;3.29;17;21.7;325;0.19;88.3
2020-01-12 08:30:00;37;56;12.29;11.9;2.79;16;24.8;99;1.02;76.6
2020-01-12 09:30:00;29;51;10.82;38.46;2.37;17;28.4;333;1.45;59.2
2020-01-12 10:30:00;29;44;3.84;59.21;2.14;19;29.7;311;9.6;48.9
2020-01-12 11:30:00;32;52;3.4;62.81;2.24;18;29.2;282;;49.6
2020-01-12 12:30:00;39;77;4.07;65.57;3.07;19;30.3;284;10.09;46.4
2020-01-12 13:30:00;23;51;3.04;65.11;3.27;16;31.7;286;6.38;40.7
2020-01-12 14:30:00;37;59;3.33;73.44;2.62;19;32.4;283;8.31;39.6
2020-01-12 15:30:00;32;48;4.71;76.93;2.66;16;32.8;256;8.9;40.9
2020-01-12 16:30:00;22;42;4.91;72.73;2.3;17;32.3;263;9.23;42.1
2020-01-12 17:30:00;29;41;2.52;71.68;2.71;14;31.1;313;3.42;45.4
2020-01-12 18:30:00;22;44;6.15;74.94;2.55;12;25.7;75;;58.6
2020-01-12 19:30:00;26;37;10.09;66.37;2.94;11;24.1;152;4.6;67.1
2020-01-12 20:30:00;22;22;5.48;53.08;2.37;12;22.8;150;1.15;82
2020-01-12 21:30:00;28;31;9.34;45.68;2.23;13;21.8;55;3.12;87.9
2020-01-12 22:30:00;36;48;18.52;38.46;6.03;14;21.5;266;0.39;87
2020-01-12 23:30:00;35;51;21.83;30.68;9.44;16;21.6;135;1.62;85.8
2020-01-13 00:30:00;32;53;14.68;32.01;9.62;13;21.5;125;1.58;85.9
2020-01-13 01:30:00;18;23;5.46;39.03;3.98;11;21.2;186;3.25;88.5
2020-01-13 02:30:00;19;30;3.84;30.65;1.56;16;20.9;121;2.89;91.1
2020-01-13 03:30:00;22;30;8.23;38.46;0.9;10;20.3;61;2.15;93.5
2020-01-13 04:30:00;31;34;22.88;32.76;2.49;21;20.2;56;4.27;94
2020-01-13 05:30:00;24;29;14.93;37.12;2.22;13;20.2;61;2.34;94.2
2020-01-13 06:30:00;26;32;12.76;35.92;1.13;17;20.2;145;5.2;94
2020-01-13 07:30:00;27;39;14.26;35.02;1.56;16;20.7;125;1.65;93.7
2020-01-13 08:30:00;29;30;6.51;34.53;1.17;18;22.5;83;1.61;89.3
2020-01-13 09:30:00;46;64;18.59;28.28;2.7;21;24.7;99;1.55;78.3
2020-01-13 10:30:00;36;46;14.43;39.83;7.17;24;27.4;107;1.93;67.8
2020-01-13 11:30:00;31;48;7.77;58.32;5.3;20;29.3;154;3.25;62.3
2020-01-13 12:30:00;28;41;6.57;70.18;4.17;19;30.3;161;5.66;59.3
2020-01-13 13:30:00;25;33;4.76;77.34;3.7;18;30.9;139;2.34;56.7
2020-01-13 14:30:00;28;53;7.81;75.56;3.65;18;29.3;45;;55.3
2020-01-13 15:30:00;29;50;9.56;69.81;3.22;11;29.3;70;6.18;56.4
2020-01-13 16:30:00;30;45;8.87;57.94;3.39;20;27;66;2.02;65.1
2020-01-13 17:30:00;25;34;8.42;61.43;2.05;18;23.3;137;3.68;74.6
2020-01-13 18:30:00;20;26;7.3;54.37;1.56;13;22.3;151;0.73;75.1
2020-01-13 19:30:00;22;32;9.1;50.03;1.18;13;21.9;203;0.95;78.5
2020-01-13 20:30:00;19;29;9.99;42.52;1.67;11;20.7;24;2.57;91.2
2020-01-13 21:30:00;25;26;24.33;26.83;1.4;18;20.9;27;2.37;93.6
2020-01-13 22:30:00;29;35;25.98;23.79;0.74;21;20.8;29;5.12;93.5
2020-01-13 23:30:00;23;39;17.3;30.33;1.32;14;20.7;128;4.24;92.1
2020-01-14 00:30:00;16;28;5.17;42.84;1.21;13;20;95;1.42;92.4
2020-01-14 01:30:00;20;32;3.79;38.7;3.15;10;20;58;0.87;92.8
2020-01-14 02:30:00;17;28;2.71;37.35;3.56;10;20.2;167;0.71;92.2
