Timestamp;PM10;PTS;PM 2,5
2021-07-13 16:30:00;19;39;1
2021-07-13 17:30:00;19;33;2
2021-07-13 18:30:00;41;72;8
2021-07-13 19:30:00;73;101;43
2021-07-13 20:30:00;33;53;12
2021-07-13 21:30:00;27;51;15
2021-07-13 22:30:00;23;40;13
2021-07-13 23:30:00;38;57;13
2021-07-14 00:30:00;54;80;14
2021-07-14 01:30:00;42;69;14
2021-07-14 02:30:00;34;61;11
2021-07-14 03:30:00;42;71;9
2021-07-14 04:30:00;42;61;16
2021-07-14 05:30:00;38;55;12
2021-07-14 06:30:00;38;64;12
2021-07-14 07:30:00;91;112;24
2021-07-14 08:30:00;106;122;32
2021-07-14 09:30:00;108;136;24
2021-07-14 10:30:00;30;53;12
2021-07-14 11:30:00;24;46;8
2021-07-14 12:30:00;25;68;3
2021-07-14 13:30:00;25;62;4
2021-07-14 14:30:00;29;69;6
2021-07-14 15:30:00;34;82;4
2021-07-14 16:30:00;29;67;1
2021-07-14 17:30:00;46;90;6
2021-07-14 18:30:00;45;80;11
2021-07-14 19:30:00;43;65;12
2021-07-14 20:30:00;27;49;7
2021-07-14 21:30:00;20;34;2
2021-07-14 22:30:00;29;43;3
2021-07-14 23:30:00;36;50;6
2021-07-15 00:30:00;35;60;11
2021-07-15 01:30:00;28;46;11
2021-07-15 02:30:00;50;68;15
2021-07-15 03:30:00;48;69;23
2021-07-15 04:30:00;68;77;17
2021-07-15 05:30:00;50;64;23
2021-07-15 06:30:00;46;71;28
2021-07-15 07:30:00;48;75;22
2021-07-15 08:30:00;70;99;30
2021-07-15 09:30:00;59;87;31
2021-07-15 10:30:00;64;91;30
2021-07-15 11:30:00;46;71;17
2021-07-15 12:30:00;30;64;11
2021-07-15 13:30:00;21;62;4
2021-07-15 14:30:00;19;46;
2021-07-15 15:30:00;21;45;3
2021-07-15 16:30:00;28;49;6
2021-07-15 17:30:00;22;57;7
2021-07-15 18:30:00;46;71;9
2021-07-15 19:30:00;45;72;11
2021-07-15 20:30:00;76;115;16
2021-07-15 21:30:00;57;88;13
2021-07-15 22:30:00;46;78;17
2021-07-15 23:30:00;60;85;9
2021-07-16 00:30:00;55;71;9
2021-07-16 01:30:00;69;100;10
2021-07-16 02:30:00;65;99;11
2021-07-16 03:30:00;66;98;11
2021-07-16 04:30:00;41;77;9
2021-07-16 05:30:00;46;78;15
2021-07-16 06:30:00;55;89;13
2021-07-16 07:30:00;56;82;16
2021-07-16 08:30:00;68;100;10
2021-07-16 09:30:00;106;137;34
2021-07-16 10:30:00;88;129;14
2021-07-16 11:30:00;61;92;16
2021-07-16 12:30:00;31;55;4
2021-07-16 13:30:00;24;49;2
2021-07-16 14:30:00;27;58;3
2021-07-16 15:30:00;30;53;4
2021-07-16 16:30:00;33;70;2
2021-07-16 17:30:00;47;89;8
2021-07-16 18:30:00;94;144;19
2021-07-16 19:30:00;74;114;16
2021-07-16 20:30:00;49;71;18
2021-07-16 21:30:00;55;74;16
2021-07-16 22:30:00;47;63;11
2021-07-16 23:30:00;40;57;11
2021-07-17 00:30:00;31;54;8
2021-07-17 01:30:00;33;52;6
2021-07-17 02:30:00;35;58;9
2021-07-17 03:30:00;94;108;34
2021-07-17 04:30:00;61;77;26
2021-07-17 05:30:00;50;72;14
2021-07-17 06:30:00;50;71;17
2021-07-17 07:30:00;75;90;19
2021-07-17 08:30:00;118;134;33
2021-07-17 09:30:00;55;76;20
2021-07-17 10:30:00;45;79;24
2021-07-17 11:30:00;32;54;1
2021-07-17 12:30:00;30;65;3
2021-07-17 13:30:00;35;102;5
2021-07-17 14:30:00;38;95;2
2021-07-17 15:30:00;30;64;4
2021-07-17 16:30:00;27;61;8
2021-07-17 17:30:00;26;48;8
2021-07-17 18:30:00;40;71;8
2021-07-17 19:30:00;59;87;25
2021-07-17 20:30:00;77;121;16
2021-07-17 21:30:00;82;120;18
2021-07-17 22:30:00;69;104;24
2021-07-17 23:30:00;56;93;18
2021-07-18 00:30:00;58;83;18
2021-07-18 01:30:00;59;86;17
2021-07-18 02:30:00;51;78;10
2021-07-18 03:30:00;81;102;31
2021-07-18 04:30:00;38;71;15
2021-07-18 05:30:00;47;68;15
2021-07-18 06:30:00;51;75;19
2021-07-18 07:30:00;47;69;21
2021-07-18 08:30:00;52;69;17
2021-07-18 09:30:00;70;95;25
2021-07-18 10:30:00;55;84;17
2021-07-18 11:30:00;48;82;11
2021-07-18 12:30:00;40;92;12
2021-07-18 13:30:00;37;87;9
2021-07-18 14:30:00;45;85;8
2021-07-18 15:30:00;40;79;7
2021-07-18 16:30:00;40;72;9
2021-07-18 17:30:00;38;62;8
2021-07-18 18:30:00;60;87;19
2021-07-18 19:30:00;55;87;15
2021-07-18 20:30:00;69;106;1
2021-07-18 21:30:00;75;107;28
2021-07-18 22:30:00;63;82;17
2021-07-18 23:30:00;52;77;18
2021-07-19 00:30:00;55;73;17
2021-07-19 01:30:00;44;59;21
2021-07-19 02:30:00;33;55;8
2021-07-19 03:30:00;31;53;10
2021-07-19 04:30:00;33;55;17
2021-07-19 05:30:00;28;46;14
2021-07-19 06:30:00;30;47;12
2021-07-19 07:30:00;58;82;11
2021-07-19 08:30:00;75;100;19
2021-07-19 09:30:00;53;79;11
2021-07-19 10:30:00;24;40;12
2021-07-19 11:30:00;27;48;9
2021-07-19 12:30:00;29;53;5
2021-07-19 13:30:00;21;48;5
2021-07-19 14:30:00;31;80;1
2021-07-19 15:30:00;30;70;
2021-07-19 16:30:00;38;91;
2021-07-19 17:30:00;41;83;1
2021-07-19 18:30:00;41;72;4
2021-07-19 19:30:00;52;92;10
2021-07-19 20:30:00;89;121;15
2021-07-19 21:30:00;80;106;18
2021-07-19 22:30:00;65;97;15
2021-07-19 23:30:00;85;115;25
2021-07-20 00:30:00;70;101;15
2021-07-20 01:30:00;64;88;17
2021-07-20 02:30:00;71;98;7
2021-07-20 03:30:00;56;77;9
2021-07-20 04:30:00;53;78;17
2021-07-20 05:30:00;57;79;17
2021-07-20 06:30:00;52;72;10
2021-07-20 07:30:00;69;99;18
2021-07-20 08:30:00;94;145;22
2021-07-20 09:30:00;96;135;28
2021-07-20 10:30:00;66;96;21
2021-07-20 11:30:00;57;100;13
2021-07-20 12:30:00;45;80;13
2021-07-20 13:30:00;42;70;16
2021-07-20 14:30:00;48;79;9
2021-07-20 15:30:00;48;75;8
2021-07-20 16:30:00;39;72;9
2021-07-20 17:30:00;56;86;24
2021-07-20 18:30:00;68;105;22
2021-07-20 19:30:00;55;85;20
2021-07-20 20:30:00;62;93;21
2021-07-20 21:30:00;57;82;20
2021-07-20 22:30:00;66;83;27
2021-07-20 23:30:00;98;125;27
2021-07-21 00:30:00;77;89;24
2021-07-21 01:30:00;76;111;21
2021-07-21 02:30:00;61;86;17
2021-07-21 03:30:00;54;73;17
2021-07-21 04:30:00;60;84;18
2021-07-21 05:30:00;57;82;22
2021-07-21 06:30:00;40;63;12
2021-07-21 07:30:00;69;94;13
2021-07-21 08:30:00;90;126;26
2021-07-21 09:30:00;88;114;22
2021-07-21 10:30:00;77;102;17
2021-07-21 11:30:00;71;97;15
2021-07-21 12:30:00;58;87;15
2021-07-21 13:30:00;58;81;12
2021-07-21 14:30:00;47;81;8
2021-07-21 15:30:00;35;58;2
2021-07-21 16:30:00;52;79;16
2021-07-21 17:30:00;66;99;16
2021-07-21 18:30:00;43;66;14
2021-07-21 19:30:00;81;115;21
2021-07-21 20:30:00;69;97;19
2021-07-21 21:30:00;71;97;31
2021-07-21 22:30:00;63;94;24
2021-07-21 23:30:00;76;94;28
2021-07-22 00:30:00;73;93;25
2021-07-22 01:30:00;44;65;15
2021-07-22 02:30:00;54;74;19
2021-07-22 03:30:00;47;61;16
2021-07-22 04:30:00;39;54;13
2021-07-22 05:30:00;51;66;20
2021-07-22 06:30:00;37;50;16
2021-07-22 07:30:00;31;51;17
2021-07-22 08:30:00;30;48;14
2021-07-22 09:30:00;27;40;16
2021-07-22 10:30:00;38;47;21
2021-07-22 11:30:00;45;65;23
2021-07-22 12:30:00;51;72;26
2021-07-22 13:30:00;46;69;15
2021-07-22 14:30:00;37;71;4
2021-07-22 15:30:00;25;44;6
2021-07-22 16:30:00;28;50;10
2021-07-22 17:30:00;26;45;10
2021-07-22 18:30:00;26;48;17
2021-07-22 19:30:00;44;74;12
2021-07-22 20:30:00;61;80;13
2021-07-22 21:30:00;77;98;14
2021-07-22 22:30:00;48;65;18
2021-07-22 23:30:00;40;56;12
2021-07-23 00:30:00;35;59;12
2021-07-23 01:30:00;45;61;12
2021-07-23 02:30:00;36;62;11
2021-07-23 03:30:00;38;60;11
2021-07-23 04:30:00;20;44;13
2021-07-23 05:30:00;61;80;17
2021-07-23 06:30:00;28;45;14
2021-07-23 07:30:00;41;61;14
2021-07-23 08:30:00;41;63;17
2021-07-23 09:30:00;43;69;15
2021-07-23 10:30:00;54;65;19
2021-07-23 11:30:00;37;66;9
2021-07-23 12:30:00;28;54;7
2021-07-23 13:30:00;24;39;5
2021-07-23 14:30:00;21;38;3
2021-07-23 15:30:00;19;39;5
2021-07-23 16:30:00;11;44;7
2021-07-23 17:30:00;29;56;5
2021-07-23 18:30:00;33;50;7
2021-07-23 19:30:00;60;94;12
2021-07-23 20:30:00;56;82;17
2021-07-23 21:30:00;89;111;16
2021-07-23 22:30:00;63;96;14
2021-07-23 23:30:00;61;92;17
2021-07-24 00:30:00;61;94;17
2021-07-24 01:30:00;47;75;20
2021-07-24 02:30:00;57;79;19
2021-07-24 03:30:00;51;73;24
2021-07-24 04:30:00;48;72;15
2021-07-24 05:30:00;38;62;15
2021-07-24 06:30:00;42;59;12
2021-07-24 07:30:00;41;66;21
2021-07-24 08:30:00;27;45;18
2021-07-24 09:30:00;23;39;17
2021-07-24 10:30:00;22;45;8
2021-07-24 11:30:00;22;58;5
2021-07-24 12:30:00;30;59;2
2021-07-24 13:30:00;16;52;
2021-07-24 14:30:00;24;52;
2021-07-24 15:30:00;30;61;1
2021-07-24 16:30:00;25;60;
2021-07-24 17:30:00;23;51;2
2021-07-24 18:30:00;36;68;7
2021-07-24 19:30:00;50;87;15
2021-07-24 20:30:00;120;146;82
2021-07-24 21:30:00;423;442;452
2021-07-24 22:30:00;40;58;19
2021-07-24 23:30:00;32;52;5
2021-07-25 00:30:00;35;55;3
2021-07-25 01:30:00;39;65;5
2021-07-25 02:30:00;37;63;11
2021-07-25 03:30:00;29;50;17
2021-07-25 04:30:00;25;42;8
2021-07-25 05:30:00;27;46;7
2021-07-25 06:30:00;53;75;15
2021-07-25 07:30:00;32;50;15
2021-07-25 08:30:00;40;67;15
2021-07-25 09:30:00;41;60;15
2021-07-25 10:30:00;30;52;13
2021-07-25 11:30:00;16;37;9
2021-07-25 12:30:00;15;37;6
2021-07-25 13:30:00;16;41;5
2021-07-25 14:30:00;20;42;4
2021-07-25 15:30:00;20;41;4
2021-07-25 16:30:00;36;59;21
2021-07-25 17:30:00;24;43;8
2021-07-25 18:30:00;33;52;11
2021-07-25 19:30:00;29;63;9
2021-07-25 20:30:00;38;58;8
2021-07-25 21:30:00;34;52;15
2021-07-25 22:30:00;30;48;10
2021-07-25 23:30:00;27;53;12
2021-07-26 00:30:00;23;43;10
2021-07-26 01:30:00;27;38;8
2021-07-26 02:30:00;22;38;11
2021-07-26 03:30:00;23;42;18
2021-07-26 04:30:00;44;54;19
2021-07-26 05:30:00;35;54;12
2021-07-26 06:30:00;42;62;11
2021-07-26 07:30:00;37;51;12
2021-07-26 08:30:00;93;120;26
2021-07-26 09:30:00;34;63;13
2021-07-26 10:30:00;24;57;7
2021-07-26 11:30:00;28;53;3
2021-07-26 12:30:00;26;52;4
2021-07-26 13:30:00;30;58;5
2021-07-26 14:30:00;30;63;2
2021-07-26 15:30:00;;71;
2021-07-26 16:30:00;;75;
2021-07-26 17:30:00;34;74;6
2021-07-26 18:30:00;49;87;7
2021-07-26 19:30:00;58;84;9
2021-07-26 20:30:00;81;122;18
2021-07-26 21:30:00;33;57;13
2021-07-26 22:30:00;37;60;12
2021-07-26 23:30:00;44;69;11
2021-07-27 00:30:00;37;57;10
2021-07-27 01:30:00;;;
2021-07-27 02:30:00;44;65;8
2021-07-27 03:30:00;57;71;9
2021-07-27 04:30:00;55;77;23
2021-07-27 05:30:00;86;103;28
2021-07-27 06:30:00;46;71;16
2021-07-27 07:30:00;66;88;20
2021-07-27 08:30:00;107;129;34
2021-07-27 09:30:00;52;77;16
2021-07-27 10:30:00;33;66;2
2021-07-27 11:30:00;31;79;2
2021-07-27 12:30:00;29;78;
2021-07-27 13:30:00;35;83;5
2021-07-27 14:30:00;32;68;10
2021-07-27 15:30:00;26;64;6
2021-07-27 16:30:00;31;70;7
2021-07-27 17:30:00;33;67;9
2021-07-27 18:30:00;37;62;5
2021-07-27 19:30:00;61;93;15
2021-07-27 20:30:00;108;153;27
2021-07-27 21:30:00;110;154;24
2021-07-27 22:30:00;100;136;24
2021-07-27 23:30:00;63;108;9
2021-07-28 00:30:00;104;149;27
2021-07-28 01:30:00;99;137;23
2021-07-28 02:30:00;76;116;22
2021-07-28 03:30:00;66;103;15
2021-07-28 04:30:00;49;88;12
2021-07-28 05:30:00;43;67;15
2021-07-28 06:30:00;63;88;19
2021-07-28 07:30:00;88;109;23
2021-07-28 08:30:00;116;133;27
2021-07-28 09:30:00;56;74;12
2021-07-28 10:30:00;76;222;11
2021-07-28 11:30:00;93;222;11
2021-07-28 12:30:00;101;240;10
2021-07-28 13:30:00;83;204;10
2021-07-28 14:30:00;159;426;17
2021-07-28 15:30:00;127;287;14
2021-07-28 16:30:00;104;233;13
2021-07-28 17:30:00;79;154;12
2021-07-28 18:30:00;80;138;24
2021-07-28 19:30:00;97;152;38
2021-07-28 20:30:00;92;144;41
2021-07-28 21:30:00;78;111;27
2021-07-28 22:30:00;58;94;19
2021-07-28 23:30:00;57;99;27
2021-07-29 00:30:00;53;89;23
2021-07-29 01:30:00;45;73;13
2021-07-29 02:30:00;19;36;8
2021-07-29 03:30:00;7;22;4
2021-07-29 04:30:00;10;26;7
2021-07-29 05:30:00;6;19;7
2021-07-29 06:30:00;6;26;3
2021-07-29 07:30:00;10;26;4
2021-07-29 08:30:00;26;47;3
2021-07-29 09:30:00;17;33;4
2021-07-29 10:30:00;28;52;7
2021-07-29 11:30:00;18;39;5
2021-07-29 12:30:00;13;36;5
2021-07-29 13:30:00;18;49;4
2021-07-29 14:30:00;11;45;3
2021-07-29 15:30:00;16;43;1
2021-07-29 16:30:00;26;48;4
2021-07-29 17:30:00;24;50;4
2021-07-29 18:30:00;45;75;7
2021-07-29 19:30:00;49;83;13
2021-07-29 20:30:00;52;84;12
2021-07-29 21:30:00;72;102;11
2021-07-29 22:30:00;56;83;11
2021-07-29 23:30:00;81;112;18
2021-07-30 00:30:00;59;88;17
2021-07-30 01:30:00;52;78;16
2021-07-30 02:30:00;61;90;19
2021-07-30 03:30:00;67;108;16
2021-07-30 04:30:00;57;82;21
2021-07-30 05:30:00;50;80;19
2021-07-30 06:30:00;46;70;16
2021-07-30 07:30:00;41;62;16
2021-07-30 08:30:00;35;65;16
2021-07-30 09:30:00;40;68;14
2021-07-30 10:30:00;36;62;15
2021-07-30 11:30:00;40;75;9
2021-07-30 12:30:00;44;80;11
2021-07-30 13:30:00;45;68;19
2021-07-30 14:30:00;44;71;15
2021-07-30 15:30:00;47;81;20
2021-07-30 16:30:00;39;71;17
2021-07-30 17:30:00;41;72;12
2021-07-30 18:30:00;41;69;16
2021-07-30 19:30:00;43;75;10
2021-07-30 20:30:00;52;76;17
2021-07-30 21:30:00;55;90;21
2021-07-30 22:30:00;40;66;22
2021-07-30 23:30:00;37;56;12
2021-07-31 00:30:00;28;49;20
2021-07-31 01:30:00;34;50;13
2021-07-31 02:30:00;30;52;12
2021-07-31 03:30:00;26;47;12
2021-07-31 04:30:00;28;45;14
2021-07-31 05:30:00;23;46;12
2021-07-31 06:30:00;25;50;17
2021-07-31 07:30:00;40;71;15
2021-07-31 08:30:00;48;81;15
2021-07-31 09:30:00;45;73;16
2021-07-31 10:30:00;42;67;15
2021-07-31 11:30:00;38;70;14
2021-07-31 12:30:00;35;57;12
2021-07-31 13:30:00;22;44;10
2021-07-31 14:30:00;20;38;9
2021-07-31 15:30:00;26;46;10
2021-07-31 16:30:00;26;47;10
2021-07-31 17:30:00;32;60;9
2021-07-31 18:30:00;29;48;10
2021-07-31 19:30:00;31;59;11
2021-07-31 20:30:00;53;78;21
2021-07-31 21:30:00;42;59;18
2021-07-31 22:30:00;31;50;11
2021-07-31 23:30:00;31;47;13
2021-08-01 00:30:00;26;48;13
2021-08-01 01:30:00;29;53;10
2021-08-01 02:30:00;34;48;8
2021-08-01 03:30:00;24;43;9
2021-08-01 04:30:00;17;35;10
2021-08-01 05:30:00;20;38;13
2021-08-01 06:30:00;20;38;12
2021-08-01 07:30:00;23;46;12
2021-08-01 08:30:00;37;56;12
2021-08-01 09:30:00;24;44;12
2021-08-01 10:30:00;15;34;11
2021-08-01 11:30:00;18;36;11
2021-08-01 12:30:00;25;38;10
2021-08-01 13:30:00;20;48;7
2021-08-01 14:30:00;24;56;8
2021-08-01 15:30:00;26;53;8
2021-08-01 16:30:00;37;68;7
2021-08-01 17:30:00;26;49;9
2021-08-01 18:30:00;23;42;9
2021-08-01 19:30:00;23;43;9
2021-08-01 20:30:00;34;56;11
2021-08-01 21:30:00;48;71;29
2021-08-01 22:30:00;33;59;19
2021-08-01 23:30:00;43;63;13
2021-08-02 00:30:00;38;58;20
2021-08-02 01:30:00;39;58;14
2021-08-02 02:30:00;30;51;14
2021-08-02 03:30:00;27;42;12
2021-08-02 04:30:00;22;35;9
2021-08-02 05:30:00;23;40;12
2021-08-02 06:30:00;23;46;11
2021-08-02 07:30:00;39;60;8
2021-08-02 08:30:00;61;95;11
2021-08-02 09:30:00;72;102;17
2021-08-02 10:30:00;39;71;7
2021-08-02 11:30:00;37;61;6
2021-08-02 12:30:00;28;58;6
2021-08-02 13:30:00;23;43;8
2021-08-02 14:30:00;20;44;8
2021-08-02 15:30:00;24;47;7
2021-08-02 16:30:00;39;68;9
2021-08-02 17:30:00;53;80;12
2021-08-02 18:30:00;35;65;12
2021-08-02 19:30:00;67;115;25
2021-08-02 20:30:00;69;108;14
2021-08-02 21:30:00;110;155;26
2021-08-02 22:30:00;92;121;22
2021-08-02 23:30:00;65;105;16
2021-08-03 00:30:00;63;95;17
2021-08-03 01:30:00;65;90;16
2021-08-03 02:30:00;51;74;9
2021-08-03 03:30:00;66;80;21
2021-08-03 04:30:00;64;84;18
2021-08-03 05:30:00;42;69;16
2021-08-03 06:30:00;37;60;13
2021-08-03 07:30:00;48;75;14
2021-08-03 08:30:00;75;100;18
2021-08-03 09:30:00;80;109;21
2021-08-03 10:30:00;83;116;27
2021-08-03 11:30:00;59;92;15
2021-08-03 12:30:00;43;67;11
2021-08-03 13:30:00;39;61;9
2021-08-03 14:30:00;27;49;8
2021-08-03 15:30:00;37;60;9
2021-08-03 16:30:00;41;58;9
2021-08-03 17:30:00;49;80;17
2021-08-03 18:30:00;34;55;9
2021-08-03 19:30:00;39;58;15
2021-08-03 20:30:00;47;69;15
2021-08-03 21:30:00;36;61;13
2021-08-03 22:30:00;31;53;8
2021-08-03 23:30:00;23;47;7
2021-08-04 00:30:00;21;47;10
2021-08-04 01:30:00;23;48;12
2021-08-04 02:30:00;28;56;12
2021-08-04 03:30:00;27;45;14
2021-08-04 04:30:00;30;49;14
2021-08-04 05:30:00;30;44;12
2021-08-04 06:30:00;28;44;18
2021-08-04 07:30:00;29;45;7
2021-08-04 08:30:00;31;51;10
2021-08-04 09:30:00;39;;12
2021-08-04 10:30:00;;79;21
2021-08-04 11:30:00;36;65;
2021-08-04 12:30:00;49;80;14
2021-08-04 13:30:00;49;63;17
2021-08-04 14:30:00;23;43;10
2021-08-04 15:30:00;20;38;10
2021-08-04 16:30:00;24;39;9
2021-08-04 17:30:00;48;68;12
2021-08-04 18:30:00;40;56;16
2021-08-04 19:30:00;49;78;
2021-08-04 20:30:00;52;78;17
2021-08-04 21:30:00;36;55;16
2021-08-04 22:30:00;44;69;17
2021-08-04 23:30:00;59;78;20
2021-08-05 00:30:00;51;67;15
2021-08-05 01:30:00;30;52;12
2021-08-05 02:30:00;42;61;17
2021-08-05 03:30:00;37;58;11
2021-08-05 04:30:00;32;52;12
2021-08-05 05:30:00;33;51;18
2021-08-05 06:30:00;26;44;7
2021-08-05 07:30:00;27;42;7
2021-08-05 08:30:00;54;90;16
2021-08-05 09:30:00;36;61;15
2021-08-05 10:30:00;43;67;14
2021-08-05 11:30:00;28;60;14
2021-08-05 12:30:00;29;56;13
2021-08-05 13:30:00;33;64;10
2021-08-05 14:30:00;25;51;7
2021-08-05 15:30:00;12;33;5
2021-08-05 16:30:00;22;40;3
2021-08-05 17:30:00;27;52;5
2021-08-05 18:30:00;45;79;6
2021-08-05 19:30:00;31;49;5
2021-08-05 20:30:00;42;72;21
2021-08-05 21:30:00;28;47;14
2021-08-05 22:30:00;18;38;11
2021-08-05 23:30:00;16;35;8
2021-08-06 00:30:00;12;33;7
2021-08-06 01:30:00;;;
2021-08-06 02:30:00;13;30;6
2021-08-06 03:30:00;17;33;5
2021-08-06 04:30:00;20;33;6
2021-08-06 05:30:00;11;24;6
2021-08-06 06:30:00;8;27;7
2021-08-06 07:30:00;20;33;6
2021-08-06 08:30:00;27;46;4
2021-08-06 09:30:00;24;44;8
2021-08-06 10:30:00;10;34;5
2021-08-06 11:30:00;20;44;2
2021-08-06 12:30:00;11;34;2
2021-08-06 13:30:00;19;48;5
2021-08-06 14:30:00;17;35;7
2021-08-06 15:30:00;17;49;5
2021-08-06 16:30:00;13;37;4
2021-08-06 17:30:00;18;38;5
2021-08-06 18:30:00;17;48;6
2021-08-06 19:30:00;25;48;4
2021-08-06 20:30:00;29;47;4
2021-08-06 21:30:00;17;41;5
2021-08-06 22:30:00;16;28;6
2021-08-06 23:30:00;9;28;5
2021-08-07 00:30:00;13;30;3
2021-08-07 01:30:00;29;50;3
2021-08-07 02:30:00;14;33;5
2021-08-07 03:30:00;11;38;5
2021-08-07 04:30:00;12;33;2
2021-08-07 05:30:00;21;38;3
2021-08-07 06:30:00;15;26;4
2021-08-07 07:30:00;16;37;3
2021-08-07 08:30:00;39;68;7
2021-08-07 09:30:00;37;72;11
2021-08-07 10:30:00;22;69;7
2021-08-07 11:30:00;24;60;3
2021-08-07 12:30:00;42;90;3
2021-08-07 13:30:00;24;59;1
2021-08-07 14:30:00;23;51;1
2021-08-07 15:30:00;20;61;2
2021-08-07 16:30:00;14;52;1
2021-08-07 17:30:00;23;45;2
2021-08-07 18:30:00;12;40;3
2021-08-07 19:30:00;10;31;2
2021-08-07 20:30:00;22;40;3
2021-08-07 21:30:00;16;38;6
2021-08-07 22:30:00;13;30;8
2021-08-07 23:30:00;11;24;6
2021-08-08 00:30:00;15;35;2
2021-08-08 01:30:00;10;27;2
2021-08-08 02:30:00;13;43;6
2021-08-08 03:30:00;17;33;6
2021-08-08 04:30:00;15;33;4
2021-08-08 05:30:00;14;32;6
2021-08-08 06:30:00;14;43;8
2021-08-08 07:30:00;24;43;17
2021-08-08 08:30:00;34;45;7
2021-08-08 09:30:00;19;28;8
2021-08-08 10:30:00;14;30;9
2021-08-08 11:30:00;10;28;7
2021-08-08 12:30:00;13;28;2
2021-08-08 13:30:00;11;33;
2021-08-08 14:30:00;16;34;6
2021-08-08 15:30:00;11;35;7
2021-08-08 16:30:00;12;34;6
2021-08-08 17:30:00;8;27;4
2021-08-08 18:30:00;17;35;2
2021-08-08 19:30:00;17;31;2
2021-08-08 20:30:00;12;34;3
2021-08-08 21:30:00;15;36;6
2021-08-08 22:30:00;14;26;5
2021-08-08 23:30:00;18;31;3
2021-08-09 00:30:00;9;23;4
2021-08-09 01:30:00;8;21;6
2021-08-09 02:30:00;10;27;3
2021-08-09 03:30:00;8;27;3
2021-08-09 04:30:00;10;21;4
2021-08-09 05:30:00;8;23;5
2021-08-09 06:30:00;14;32;4
2021-08-09 07:30:00;17;35;4
2021-08-09 08:30:00;23;43;5
2021-08-09 09:30:00;34;61;5
2021-08-09 10:30:00;30;66;6
2021-08-09 11:30:00;35;60;4
2021-08-09 12:30:00;36;64;3
2021-08-09 13:30:00;26;60;5
2021-08-09 14:30:00;10;53;2
2021-08-09 15:30:00;24;61;3
2021-08-09 16:30:00;33;59;7
2021-08-09 17:30:00;30;53;6
2021-08-09 18:30:00;53;89;11
2021-08-09 19:30:00;55;100;15
2021-08-09 20:30:00;58;87;20
2021-08-09 21:30:00;35;60;12
2021-08-09 22:30:00;63;78;26
2021-08-09 23:30:00;44;57;20
2021-08-10 00:30:00;38;57;15
2021-08-10 01:30:00;31;45;4
2021-08-10 02:30:00;20;35;5
2021-08-10 03:30:00;19;35;7
2021-08-10 04:30:00;19;36;6
2021-08-10 05:30:00;19;37;4
2021-08-10 06:30:00;24;37;5
2021-08-10 07:30:00;66;77;10
2021-08-10 08:30:00;59;81;17
2021-08-10 09:30:00;49;82;10
2021-08-10 10:30:00;29;60;6
2021-08-10 11:30:00;25;56;1
2021-08-10 12:30:00;25;55;3
2021-08-10 13:30:00;22;46;6
2021-08-10 14:30:00;21;48;6
2021-08-10 15:30:00;29;57;6
2021-08-10 16:30:00;19;61;3
2021-08-10 17:30:00;27;54;1
2021-08-10 18:30:00;53;93;16
2021-08-10 19:30:00;71;109;11
2021-08-10 20:30:00;60;97;12
2021-08-10 21:30:00;40;71;15
2021-08-10 22:30:00;32;58;10
2021-08-10 23:30:00;25;48;11
2021-08-11 00:30:00;29;56;12
2021-08-11 01:30:00;94;111;26
2021-08-11 02:30:00;82;101;28
2021-08-11 03:30:00;72;100;24
2021-08-11 04:30:00;76;97;16
2021-08-11 05:30:00;50;77;20
2021-08-11 06:30:00;46;70;11
2021-08-11 07:30:00;51;79;13
2021-08-11 08:30:00;77;112;20
2021-08-11 09:30:00;65;90;15
2021-08-11 10:30:00;74;105;22
2021-08-11 11:30:00;56;90;14
2021-08-11 12:30:00;33;63;8
2021-08-11 13:30:00;36;66;7
2021-08-11 14:30:00;41;73;16
2021-08-11 15:30:00;37;59;8
2021-08-11 16:30:00;33;61;8
2021-08-11 17:30:00;34;71;10
2021-08-11 18:30:00;47;83;16
2021-08-11 19:30:00;79;113;27
2021-08-11 20:30:00;108;161;34
2021-08-11 21:30:00;88;128;32
2021-08-11 22:30:00;102;138;34
2021-08-11 23:30:00;109;136;37
2021-08-12 00:30:00;97;124;28
2021-08-12 01:30:00;58;92;28
2021-08-12 02:30:00;47;67;22
2021-08-12 03:30:00;37;62;26
2021-08-12 04:30:00;31;57;17
2021-08-12 05:30:00;37;51;22
2021-08-12 06:30:00;40;63;20
2021-08-12 07:30:00;57;71;24
2021-08-12 08:30:00;44;72;19
2021-08-12 09:30:00;56;79;26
2021-08-12 10:30:00;38;58;
2021-08-12 11:30:00;46;80;29
2021-08-12 12:30:00;38;60;19
2021-08-12 13:30:00;37;51;6
2021-08-12 14:30:00;46;76;16
2021-08-12 15:30:00;52;103;17
2021-08-12 16:30:00;59;93;23
2021-08-12 17:30:00;36;52;14
2021-08-12 18:30:00;43;72;11
2021-08-12 19:30:00;44;65;11
2021-08-12 20:30:00;63;92;22
2021-08-12 21:30:00;86;117;20
2021-08-12 22:30:00;65;99;23
2021-08-12 23:30:00;64;95;23
2021-08-13 00:30:00;68;86;24
2021-08-13 01:30:00;73;96;22
2021-08-13 02:30:00;58;79;20
2021-08-13 03:30:00;52;77;20
2021-08-13 04:30:00;47;69;19
2021-08-13 05:30:00;35;57;19
2021-08-13 06:30:00;41;65;21
2021-08-13 07:30:00;32;45;26
